Trial,E-Greedy Cumulative Reward,Thompson Sampling Cumulative Reward
12554,1275,8757
12555,1275,8758
12556,1275,8759
12557,1275,8760
12558,1275,8761
12559,1275,8762
12560,1275,8763
12561,1275,8763
12562,1275,8764
12563,1275,8764
12564,1275,8765
12565,1275,8766
12566,1275,8767
12567,1275,8768
12568,1275,8768
12569,1275,8769
12570,1275,8770
12571,1275,8771
12572,1275,8771
12573,1275,8772
12574,1275,8772
12575,1275,8772
12576,1275,8773
12577,1275,8773
12578,1275,8773
12579,1275,8774
12580,1275,8775
12581,1275,8776
12582,1275,8776
12583,1275,8777
12584,1275,8777
12585,1275,8777
12586,1275,8778
12587,1275,8779
12588,1275,8780
12589,1275,8780
12590,1275,8781
12591,1276,8781
12592,1277,8782
12593,1277,8782
12594,1278,8782
12595,1278,8783
12596,1278,8784
12597,1278,8784
12598,1278,8784
12599,1279,8785
12600,1279,8786
12601,1279,8787
12602,1280,8788
12603,1280,8788
12604,1280,8788
12605,1280,8788
12606,1280,8789
12607,1280,8789
12608,1280,8790
12609,1280,8791
12610,1280,8792
12611,1280,8792
12612,1280,8793
12613,1280,8794
12614,1280,8795
12615,1280,8795
12616,1280,8795
12617,1280,8795
12618,1280,8796
12619,1280,8797
12620,1281,8798
12621,1281,8798
12622,1281,8799
12623,1282,8799
12624,1282,8800
12625,1282,8801
12626,1282,8801
12627,1283,8801
12628,1283,8802
12629,1284,8803
12630,1284,8803
12631,1284,8804
12632,1284,8805
12633,1284,8806
12634,1284,8807
12635,1284,8808
12636,1284,8808
12637,1284,8808
12638,1284,8809
12639,1285,8810
12640,1285,8811
12641,1285,8812
12642,1285,8812
12643,1285,8813
12644,1286,8813
12645,1286,8814
12646,1286,8815
12647,1286,8816
12648,1286,8816
12649,1287,8817
12650,1287,8818
12651,1287,8819
12652,1287,8820
12653,1287,8821
12654,1287,8822
12655,1287,8822
12656,1287,8823
12657,1287,8824
12658,1287,8825
12659,1287,8826
12660,1287,8827
12661,1287,8828
12662,1287,8829
12663,1287,8830
12664,1287,8831
12665,1287,8832
12666,1287,8833
12667,1287,8834
12668,1287,8834
12669,1287,8835
12670,1287,8835
12671,1287,8835
12672,1287,8836
12673,1287,8837
12674,1287,8838
12675,1287,8838
12676,1287,8838
12677,1287,8839
12678,1287,8840
12679,1288,8841
12680,1288,8842
12681,1288,8843
12682,1288,8844
12683,1288,8845
12684,1289,8846
12685,1289,8847
12686,1289,8848
12687,1289,8849
12688,1289,8850
12689,1289,8851
12690,1289,8852
12691,1289,8853
12692,1289,8854
12693,1289,8854
12694,1289,8855
12695,1289,8856
12696,1289,8857
12697,1289,8858
12698,1289,8859
12699,1289,8859
12700,1289,8860
12701,1289,8861
12702,1289,8861
12703,1289,8861
12704,1289,8862
12705,1289,8863
12706,1289,8864
12707,1289,8865
12708,1289,8866
12709,1289,8866
12710,1289,8866
12711,1289,8867
12712,1290,8867
12713,1290,8868
12714,1290,8868
12715,1290,8869
12716,1290,8869
12717,1290,8870
12718,1290,8870
12719,1290,8871
12720,1291,8872
12721,1291,8872
12722,1291,8872
12723,1292,8873
12724,1293,8874
12725,1293,8875
12726,1293,8875
12727,1293,8876
12728,1293,8877
12729,1293,8878
12730,1293,8878
12731,1293,8879
12732,1293,8879
12733,1294,8879
12734,1294,8879
12735,1294,8880
12736,1294,8881
12737,1294,8882
12738,1294,8883
12739,1294,8883
12740,1294,8883
12741,1294,8884
12742,1294,8885
12743,1294,8886
12744,1294,8887
12745,1294,8888
12746,1294,8889
12747,1294,8890
12748,1294,8891
12749,1294,8892
12750,1294,8893
12751,1294,8894
12752,1294,8894
12753,1294,8895
12754,1294,8895
12755,1294,8896
12756,1294,8897
12757,1294,8898
12758,1294,8899
12759,1294,8900
12760,1294,8901
12761,1294,8902
12762,1294,8902
12763,1294,8903
12764,1294,8904
12765,1294,8905
12766,1294,8906
12767,1294,8907
12768,1294,8908
12769,1294,8909
12770,1294,8909
12771,1294,8910
12772,1294,8911
12773,1294,8912
12774,1294,8913
12775,1294,8914
12776,1294,8915
12777,1294,8916
12778,1294,8916
12779,1294,8917
12780,1294,8918
12781,1294,8918
12782,1294,8919
12783,1294,8920
12784,1295,8921
12785,1296,8921
12786,1296,8922
12787,1296,8923
12788,1296,8924
12789,1296,8925
12790,1296,8925
12791,1296,8926
12792,1297,8927
12793,1297,8927
12794,1297,8928
12795,1298,8929
12796,1298,8930
12797,1298,8931
12798,1298,8932
12799,1298,8932
12800,1298,8933
12801,1298,8934
12802,1298,8935
12803,1298,8935
12804,1299,8936
12805,1299,8936
12806,1299,8937
12807,1299,8937
12808,1299,8938
12809,1299,8938
12810,1299,8938
12811,1299,8939
12812,1299,8939
12813,1299,8939
12814,1300,8939
12815,1300,8940
12816,1300,8941
12817,1300,8942
12818,1300,8943
12819,1300,8944
12820,1300,8945
12821,1300,8946
12822,1300,8947
12823,1300,8948
12824,1300,8949
12825,1300,8949
12826,1300,8949
12827,1300,8949
12828,1300,8950
12829,1300,8951
12830,1301,8952
12831,1301,8953
12832,1301,8954
12833,1301,8954
12834,1301,8954
12835,1301,8954
12836,1301,8954
12837,1302,8955
12838,1302,8956
12839,1302,8956
12840,1302,8956
12841,1302,8956
12842,1302,8957
12843,1302,8958
12844,1302,8958
12845,1302,8959
12846,1302,8959
12847,1302,8960
12848,1302,8961
12849,1302,8962
12850,1302,8963
12851,1302,8964
12852,1302,8965
12853,1302,8966
12854,1302,8967
12855,1302,8967
12856,1302,8968
12857,1302,8969
12858,1302,8969
12859,1302,8970
12860,1302,8971
12861,1302,8972
12862,1302,8972
12863,1302,8973
12864,1302,8973
12865,1302,8974
12866,1302,8974
12867,1302,8974
12868,1302,8974
12869,1302,8974
12870,1303,8975
12871,1303,8976
12872,1303,8976
12873,1303,8977
12874,1303,8978
12875,1303,8978
12876,1303,8979
12877,1303,8979
12878,1303,8980
12879,1303,8981
12880,1303,8982
12881,1303,8983
12882,1303,8983
12883,1304,8983
12884,1304,8984
12885,1305,8985
12886,1305,8986
12887,1305,8987
12888,1305,8988
12889,1305,8989
12890,1305,8990
12891,1305,8990
12892,1306,8991
12893,1306,8991
12894,1306,8991
12895,1306,8992
12896,1306,8993
12897,1306,8994
12898,1307,8995
12899,1307,8995
12900,1307,8995
12901,1307,8996
12902,1307,8997
12903,1307,8998
12904,1308,8999
12905,1308,9000
12906,1308,9001
12907,1308,9002
12908,1308,9002
12909,1308,9003
12910,1308,9003
12911,1308,9004
12912,1309,9005
12913,1309,9006
12914,1309,9007
12915,1309,9008
12916,1310,9009
12917,1310,9010
12918,1310,9011
12919,1311,9012
12920,1311,9013
12921,1311,9013
12922,1311,9014
12923,1311,9014
12924,1311,9015
12925,1311,9016
12926,1311,9017
12927,1311,9018
12928,1311,9019
12929,1311,9019
12930,1311,9020
12931,1311,9021
12932,1311,9022
12933,1312,9023
12934,1312,9023
12935,1312,9023
12936,1312,9024
12937,1312,9025
12938,1312,9026
12939,1312,9027
12940,1312,9027
12941,1312,9028
12942,1312,9029
12943,1312,9030
12944,1312,9030
12945,1312,9031
12946,1312,9032
12947,1312,9033
12948,1312,9034
12949,1312,9035
12950,1312,9036
12951,1312,9037
12952,1312,9038
12953,1312,9039
12954,1312,9040
12955,1312,9041
12956,1312,9041
12957,1312,9041
12958,1312,9042
12959,1312,9043
12960,1312,9043
12961,1312,9043
12962,1312,9044
12963,1312,9045
12964,1312,9045
12965,1312,9046
12966,1312,9047
12967,1312,9048
12968,1313,9049
12969,1313,9050
12970,1313,9050
12971,1313,9051
12972,1313,9051
12973,1313,9051
12974,1313,9051
12975,1313,9052
12976,1313,9053
12977,1314,9053
12978,1314,9054
12979,1314,9055
12980,1314,9055
12981,1314,9056
12982,1314,9057
12983,1314,9057
12984,1314,9058
12985,1314,9059
12986,1314,9059
12987,1315,9060
12988,1315,9061
12989,1316,9062
12990,1316,9063
12991,1316,9063
12992,1316,9064
12993,1316,9065
12994,1316,9066
12995,1316,9067
12996,1316,9068
12997,1316,9069
12998,1316,9069
12999,1316,9070
13000,1316,9071
13001,1317,9071
13002,1317,9071
13003,1317,9071
13004,1317,9072
13005,1317,9072
13006,1317,9072
13007,1318,9072
13008,1318,9073
13009,1318,9074
13010,1318,9075
13011,1318,9076
13012,1318,9077
13013,1318,9078
13014,1318,9079
13015,1318,9079
13016,1318,9080
13017,1318,9081
13018,1318,9081
13019,1318,9081
13020,1319,9082
13021,1319,9083
13022,1319,9084
13023,1319,9085
13024,1319,9086
13025,1319,9087
13026,1319,9088
13027,1319,9088
13028,1319,9089
13029,1319,9090
13030,1319,9091
13031,1319,9091
13032,1319,9092
13033,1319,9093
13034,1319,9093
13035,1319,9094
13036,1319,9094
13037,1319,9094
13038,1319,9095
13039,1319,9096
13040,1319,9097
13041,1319,9098
13042,1320,9099
13043,1320,9100
13044,1320,9101
13045,1320,9102
13046,1321,9103
13047,1321,9103
13048,1321,9104
13049,1322,9104
13050,1322,9105
13051,1322,9106
13052,1322,9107
13053,1322,9108
13054,1322,9109
13055,1322,9110
13056,1322,9111
13057,1322,9111
13058,1322,9112
13059,1322,9113
13060,1322,9113
13061,1322,9114
13062,1322,9115
13063,1322,9116
13064,1322,9116
13065,1322,9117
13066,1323,9118
13067,1323,9118
13068,1323,9119
13069,1323,9120
13070,1323,9121
13071,1323,9122
13072,1323,9123
13073,1323,9123
13074,1323,9124
13075,1323,9125
13076,1323,9126
13077,1323,9127
13078,1323,9128
13079,1323,9128
13080,1323,9129
13081,1323,9130
13082,1323,9131
13083,1323,9132
13084,1323,9133
13085,1323,9134
13086,1323,9135
13087,1323,9135
13088,1323,9135
13089,1323,9136
13090,1323,9137
13091,1323,9138
13092,1323,9139
13093,1323,9139
13094,1323,9139
13095,1323,9139
13096,1323,9140
13097,1323,9141
13098,1323,9142
13099,1323,9142
13100,1323,9143
13101,1323,9144
13102,1323,9144
13103,1323,9145
13104,1323,9146
13105,1323,9147
13106,1323,9148
13107,1323,9148
13108,1323,9149
13109,1324,9150
13110,1324,9151
13111,1324,9152
13112,1324,9153
13113,1324,9153
13114,1324,9154
13115,1324,9155
13116,1324,9156
13117,1324,9157
13118,1324,9158
13119,1324,9158
13120,1324,9158
13121,1324,9159
13122,1324,9159
13123,1324,9159
13124,1324,9160
13125,1325,9161
13126,1325,9161
13127,1325,9162
13128,1325,9163
13129,1326,9164
13130,1326,9165
13131,1326,9165
13132,1326,9165
13133,1326,9166
13134,1326,9166
13135,1327,9167
13136,1327,9167
13137,1327,9168
13138,1327,9169
13139,1328,9170
13140,1328,9170
13141,1328,9171
13142,1328,9172
13143,1328,9173
13144,1328,9174
13145,1328,9175
13146,1328,9175
13147,1329,9176
13148,1329,9177
13149,1329,9178
13150,1329,9178
13151,1329,9179
13152,1329,9180
13153,1330,9181
13154,1330,9182
13155,1330,9183
13156,1330,9184
13157,1330,9185
13158,1331,9186
13159,1331,9187
13160,1331,9188
13161,1331,9188
13162,1331,9189
13163,1331,9190
13164,1331,9190
13165,1331,9191
13166,1331,9192
13167,1332,9193
13168,1332,9193
13169,1332,9194
13170,1332,9195
13171,1333,9196
13172,1333,9197
13173,1333,9197
13174,1333,9197
13175,1333,9198
13176,1333,9199
13177,1333,9199
13178,1333,9199
13179,1333,9200
13180,1333,9201
13181,1333,9201
13182,1333,9202
13183,1333,9203
13184,1333,9204
13185,1333,9205
13186,1333,9206
13187,1333,9207
13188,1333,9208
13189,1334,9209
13190,1334,9209
13191,1334,9210
13192,1334,9211
13193,1334,9212
13194,1335,9213
13195,1335,9214
13196,1335,9215
13197,1335,9216
13198,1335,9217
13199,1335,9218
13200,1335,9219
13201,1335,9220
13202,1336,9221
13203,1336,9222
13204,1336,9223
13205,1336,9224
13206,1336,9225
13207,1336,9225
13208,1336,9225
13209,1336,9225
13210,1336,9225
13211,1336,9226
13212,1336,9227
13213,1336,9228
13214,1336,9229
13215,1336,9230
13216,1336,9231
13217,1336,9232
13218,1336,9233
13219,1336,9234
13220,1337,9234
13221,1337,9235
13222,1337,9235
13223,1338,9236
13224,1338,9237
13225,1338,9238
13226,1339,9239
13227,1339,9240
13228,1339,9241
13229,1339,9242
13230,1339,9243
13231,1339,9244
13232,1339,9245
13233,1339,9246
13234,1339,9247
13235,1339,9248
13236,1339,9249
13237,1339,9250
13238,1340,9251
13239,1340,9252
13240,1340,9253
13241,1340,9253
13242,1340,9253
13243,1340,9254
13244,1340,9255
13245,1340,9255
13246,1340,9256
13247,1340,9256
13248,1340,9256
13249,1340,9257
13250,1340,9258
13251,1340,9259
13252,1340,9259
13253,1340,9260
13254,1340,9261
13255,1340,9261
13256,1340,9262
13257,1340,9263
13258,1340,9264
13259,1340,9264
13260,1340,9265
13261,1340,9266
13262,1340,9266
13263,1340,9267
13264,1340,9268
13265,1340,9269
13266,1340,9270
13267,1341,9271
13268,1341,9272
13269,1341,9273
13270,1341,9274
13271,1341,9274
13272,1341,9275
13273,1341,9275
13274,1341,9275
13275,1341,9275
13276,1341,9276
13277,1341,9277
13278,1341,9277
13279,1341,9278
13280,1341,9279
13281,1341,9280
13282,1341,9281
13283,1341,9282
13284,1341,9283
13285,1341,9284
13286,1341,9285
13287,1341,9285
13288,1341,9285
13289,1342,9286
13290,1342,9287
13291,1343,9288
13292,1343,9289
13293,1343,9290
13294,1343,9291
13295,1343,9292
13296,1343,9293
13297,1343,9294
13298,1343,9294
13299,1343,9295
13300,1343,9296
13301,1343,9297
13302,1343,9298
13303,1343,9299
13304,1343,9300
13305,1343,9301
13306,1343,9302
13307,1343,9303
13308,1344,9303
13309,1344,9304
13310,1345,9304
13311,1345,9304
13312,1345,9304
13313,1345,9304
13314,1345,9304
13315,1345,9305
13316,1345,9306
13317,1345,9307
13318,1345,9308
13319,1345,9309
13320,1345,9310
13321,1346,9311
13322,1346,9312
13323,1346,9313
13324,1346,9314
13325,1346,9315
13326,1346,9316
13327,1346,9317
13328,1346,9317
13329,1346,9318
13330,1346,9318
13331,1346,9319
13332,1346,9320
13333,1346,9320
13334,1347,9321
13335,1347,9321
13336,1347,9322
13337,1347,9322
13338,1347,9323
13339,1347,9324
13340,1347,9324
13341,1348,9324
13342,1349,9325
13343,1350,9325
13344,1351,9326
13345,1352,9327
13346,1352,9328
13347,1352,9329
13348,1352,9330
13349,1352,9330
13350,1352,9331
13351,1352,9332
13352,1352,9333
13353,1352,9334
13354,1353,9335
13355,1353,9336
13356,1353,9337
13357,1353,9337
13358,1354,9338
13359,1354,9338
13360,1354,9338
13361,1354,9339
13362,1354,9340
13363,1354,9341
13364,1354,9342
13365,1354,9342
13366,1354,9343
13367,1354,9344
13368,1355,9344
13369,1356,9345
13370,1356,9346
13371,1356,9347
13372,1356,9347
13373,1357,9347
13374,1357,9347
13375,1357,9347
13376,1357,9347
13377,1357,9347
13378,1358,9348
13379,1358,9348
13380,1359,9349
13381,1360,9349
13382,1360,9350
13383,1360,9351
13384,1360,9351
13385,1361,9351
13386,1361,9352
13387,1361,9353
13388,1361,9353
13389,1361,9354
13390,1361,9354
13391,1361,9354
13392,1362,9355
13393,1362,9356
13394,1362,9357
13395,1362,9358
13396,1362,9359
13397,1362,9360
13398,1362,9361
13399,1362,9362
13400,1362,9363
13401,1362,9364
13402,1362,9364
13403,1362,9365
13404,1362,9366
13405,1362,9366
13406,1362,9366
13407,1362,9366
13408,1363,9367
13409,1363,9368
13410,1363,9369
13411,1363,9370
13412,1363,9371
13413,1363,9372
13414,1363,9373
13415,1363,9374
13416,1363,9375
13417,1363,9376
13418,1363,9376
13419,1363,9376
13420,1363,9377
13421,1363,9377
13422,1364,9377
13423,1364,9378
13424,1364,9378
13425,1364,9379
13426,1364,9380
13427,1364,9381
13428,1364,9382
13429,1364,9382
13430,1364,9382
13431,1364,9383
13432,1364,9384
13433,1364,9384
13434,1364,9384
13435,1364,9385
13436,1364,9386
13437,1364,9386
13438,1364,9387
13439,1365,9387
13440,1365,9388
13441,1365,9388
13442,1365,9389
13443,1365,9390
13444,1365,9390
13445,1365,9391
13446,1365,9392
13447,1365,9393
13448,1365,9394
13449,1365,9395
13450,1365,9396
13451,1365,9397
13452,1365,9398
13453,1365,9398
13454,1366,9399
13455,1366,9399
13456,1366,9400
13457,1366,9401
13458,1366,9402
13459,1366,9403
13460,1366,9403
13461,1366,9404
13462,1367,9405
13463,1367,9405
13464,1367,9406
13465,1367,9406
13466,1367,9407
13467,1367,9408
13468,1367,9409
13469,1367,9410
13470,1367,9411
13471,1367,9412
13472,1367,9413
13473,1367,9414
13474,1367,9414
13475,1367,9415
13476,1367,9416
13477,1367,9417
13478,1367,9418
13479,1367,9418
13480,1367,9419
13481,1367,9420
13482,1368,9421
13483,1368,9421
13484,1369,9421
13485,1369,9421
13486,1369,9421
13487,1369,9422
13488,1369,9423
13489,1369,9424
13490,1370,9425
13491,1370,9426
13492,1370,9427
13493,1370,9428
13494,1370,9429
13495,1370,9429
13496,1370,9430
13497,1371,9431
13498,1371,9432
13499,1371,9433
13500,1371,9433
13501,1371,9433
13502,1371,9434
13503,1372,9435
13504,1372,9436
13505,1372,9437
13506,1372,9437
13507,1372,9438
13508,1372,9438
13509,1372,9439
13510,1372,9439
13511,1372,9440
13512,1372,9441
13513,1372,9441
13514,1372,9442
13515,1372,9443
13516,1372,9444
13517,1372,9444
13518,1372,9444
13519,1372,9445
13520,1372,9446
13521,1372,9447
13522,1373,9448
13523,1373,9449
13524,1373,9450
13525,1373,9451
13526,1373,9451
13527,1373,9452
13528,1373,9453
13529,1373,9453
13530,1373,9454
13531,1373,9455
13532,1373,9455
13533,1373,9456
13534,1374,9456
13535,1374,9457
13536,1374,9458
13537,1374,9458
13538,1374,9459
13539,1374,9460
13540,1374,9461
13541,1374,9462
13542,1374,9463
13543,1374,9464
13544,1374,9465
13545,1374,9465
13546,1374,9466
13547,1374,9467
13548,1374,9467
13549,1374,9468
13550,1374,9469
13551,1374,9470
13552,1374,9471
13553,1374,9472
13554,1374,9473
13555,1374,9473
13556,1374,9473
13557,1374,9474
13558,1374,9475
13559,1374,9476
13560,1374,9477
13561,1374,9478
13562,1374,9478
13563,1374,9478
13564,1375,9479
13565,1375,9480
13566,1375,9480
13567,1375,9480
13568,1375,9481
13569,1376,9481
13570,1376,9481
13571,1376,9481
13572,1377,9482
13573,1377,9482
13574,1377,9482
13575,1377,9483
13576,1377,9484
13577,1378,9485
13578,1379,9486
13579,1379,9486
13580,1379,9487
13581,1379,9487
13582,1379,9488
13583,1379,9489
13584,1379,9490
13585,1379,9491
13586,1379,9492
13587,1379,9493
13588,1379,9493
13589,1379,9494
13590,1379,9494
13591,1379,9495
13592,1379,9496
13593,1379,9497
13594,1379,9498
13595,1379,9499
13596,1379,9500
13597,1379,9501
13598,1379,9501
13599,1379,9502
13600,1379,9503
13601,1379,9503
13602,1379,9504
13603,1379,9505
13604,1379,9506
13605,1379,9507
13606,1380,9508
13607,1380,9509
13608,1381,9509
13609,1381,9509
13610,1382,9510
13611,1382,9511
13612,1383,9512
13613,1383,9513
13614,1383,9513
13615,1383,9514
13616,1383,9515
13617,1383,9515
13618,1383,9516
13619,1383,9517
13620,1384,9518
13621,1384,9519
13622,1384,9519
13623,1384,9520
13624,1384,9521
13625,1384,9522
13626,1384,9523
13627,1384,9524
13628,1384,9525
13629,1384,9526
13630,1384,9527
13631,1384,9528
13632,1385,9529
13633,1385,9529
13634,1385,9529
13635,1385,9530
13636,1385,9530
13637,1385,9531
13638,1385,9532
13639,1385,9533
13640,1386,9533
13641,1387,9534
13642,1387,9535
13643,1387,9536
13644,1387,9537
13645,1387,9538
13646,1387,9539
13647,1387,9539
13648,1387,9540
13649,1387,9540
13650,1387,9541
13651,1387,9542
13652,1387,9543
13653,1387,9543
13654,1387,9544
13655,1387,9544
13656,1387,9545
13657,1387,9546
13658,1387,9547
13659,1387,9547
13660,1387,9547
13661,1387,9548
13662,1387,9549
13663,1387,9549
13664,1387,9550
13665,1387,9550
13666,1387,9551
13667,1387,9552
13668,1387,9553
13669,1387,9553
13670,1387,9554
13671,1387,9555
13672,1387,9556
13673,1387,9557
13674,1388,9558
13675,1388,9559
13676,1388,9560
13677,1388,9560
13678,1389,9560
13679,1389,9560
13680,1389,9561
13681,1389,9562
13682,1389,9563
13683,1390,9564
13684,1390,9565
13685,1390,9566
13686,1390,9567
13687,1390,9568
13688,1390,9569
13689,1391,9570
13690,1391,9570
13691,1391,9570
13692,1391,9571
13693,1391,9572
13694,1391,9573
13695,1391,9574
13696,1391,9575
13697,1392,9576
13698,1392,9577
13699,1392,9578
13700,1392,9579
13701,1392,9580
13702,1392,9581
13703,1392,9582
13704,1392,9583
13705,1392,9584
13706,1392,9584
13707,1392,9584
13708,1393,9584
13709,1393,9585
13710,1393,9586
13711,1393,9586
13712,1393,9586
13713,1393,9586
13714,1393,9587
13715,1393,9588
13716,1394,9589
13717,1394,9590
13718,1394,9590
13719,1394,9591
13720,1394,9592
13721,1394,9593
13722,1394,9594
13723,1394,9595
13724,1394,9596
13725,1394,9597
13726,1394,9598
13727,1394,9599
13728,1394,9600
13729,1394,9601
13730,1394,9602
13731,1394,9603
13732,1394,9604
13733,1394,9604
13734,1395,9605
13735,1395,9605
13736,1395,9605
13737,1395,9605
13738,1395,9605
13739,1395,9605
13740,1395,9606
13741,1395,9607
13742,1395,9607
13743,1395,9607
13744,1395,9608
13745,1395,9609
13746,1395,9609
13747,1395,9610
13748,1396,9611
13749,1396,9611
13750,1396,9612
13751,1396,9612
13752,1397,9613
13753,1397,9613
13754,1397,9614
13755,1398,9615
13756,1398,9616
13757,1398,9617
13758,1398,9617
13759,1398,9618
13760,1398,9618
13761,1399,9618
13762,1399,9619
13763,1399,9620
13764,1399,9621
13765,1399,9621
13766,1400,9622
13767,1400,9623
13768,1400,9623
13769,1400,9623
13770,1400,9624
13771,1400,9625
13772,1401,9626
13773,1401,9627
13774,1401,9627
13775,1401,9628
13776,1401,9629
13777,1401,9629
13778,1401,9629
13779,1401,9630
13780,1402,9630
13781,1402,9631
13782,1402,9632
13783,1402,9632
13784,1402,9633
13785,1402,9633
13786,1402,9633
13787,1402,9634
13788,1402,9635
13789,1402,9636
13790,1402,9637
13791,1402,9638
13792,1402,9639
13793,1402,9640
13794,1402,9641
13795,1402,9642
13796,1403,9643
13797,1403,9644
13798,1403,9645
13799,1403,9646
13800,1403,9647
13801,1403,9648
13802,1403,9648
13803,1403,9649
13804,1403,9649
13805,1403,9649
13806,1403,9650
13807,1403,9650
13808,1403,9650
13809,1403,9651
13810,1403,9652
13811,1404,9653
13812,1405,9654
13813,1405,9655
13814,1405,9656
13815,1405,9657
